order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,region,status
493,3434,128,2023-08-15,3,77,231,North America,completed
494,3460,156,2023-09-08,1,294,294,Latin America,completed
495,875,123,2024-04-06,3,71,213,Latin America,returned
496,3992,86,2024-02-22,5,170,850,North America,completed
497,4432,100,2023-12-02,3,203,609,Asia Pacific,completed
498,3542,141,2023-12-30,3,50,150,Latin America,completed
499,1919,139,2024-04-05,3,91,273,Europe,completed
500,4460,151,2023-10-13,2,163,326,Latin America,completed
501,4039,32,2024-02-03,2,1137,2274,Europe,completed
502,3656,48,2023-01-31,4,51,204,Asia Pacific,completed
503,4047,20,2024-10-23,4,1418,5672,Latin America,completed
504,3321,200,2023-05-27,5,39,195,Europe,completed
505,3285,198,2023-02-12,3,30,90,Europe,processing
506,895,158,2024-08-18,4,293,1172,Europe,completed
507,4745,143,2023-04-08,5,17,85,North America,processing
508,4392,132,2023-02-10,5,91,455,Asia Pacific,returned
509,125,44,2023-01-08,3,111,333,Latin America,shipped
510,1085,171,2023-06-27,1,17,17,Europe,completed
511,4923,160,2024-06-27,4,264,1056,North America,completed
512,4873,61,2023-05-20,5,209,1045,Latin America,returned
513,4106,89,2023-07-01,4,40,160,Asia Pacific,completed
514,1683,200,2024-09-07,2,39,78,Europe,completed
515,1615,173,2024-07-23,4,43,172,North America,completed
516,3649,28,2024-07-17,4,567,2268,Latin America,returned
517,2616,97,2024-01-17,2,84,168,Latin America,completed
518,434,199,2024-07-05,5,34,170,North America,processing
519,4743,96,2024-03-02,4,137,548,Europe,completed
520,1083,180,2024-09-10,2,15,30,Asia Pacific,completed
521,2519,44,2024-11-22,2,111,222,Europe,completed
522,2657,144,2023-05-24,5,91,455,Europe,completed
523,4507,111,2024-04-15,2,264,528,North America,completed
524,529,163,2024-05-31,2,16,32,Europe,completed
525,293,26,2024-12-17,3,1038,3114,Europe,completed
526,2430,20,2023-05-04,5,1418,7090,North America,returned
527,536,34,2024-02-20,3,921,2763,Latin America,completed
528,4798,153,2023-02-11,2,277,554,Europe,processing
529,2798,169,2023-05-24,3,24,72,Latin America,returned
530,3445,69,2023-07-17,5,230,1150,North America,completed
531,721,74,2024-07-20,2,244,488,Latin America,processing
532,1731,82,2023-09-01,5,266,1330,Asia Pacific,completed
533,1338,115,2023-11-18,5,182,910,Europe,returned
534,1269,76,2024-04-20,3,168,504,Asia Pacific,shipped
535,3380,35,2024-04-20,2,172,344,Europe,completed
536,2681,7,2024-08-14,2,251,502,North America,returned
537,4396,33,2023-01-25,5,649,3245,Latin America,returned
538,2659,17,2024-03-25,4,935,3740,North America,completed
539,1787,185,2024-07-15,4,20,80,North America,processing
540,1362,155,2023-10-20,2,92,184,Asia Pacific,completed
541,1722,90,2023-11-13,1,292,292,Europe,completed
542,1753,5,2023-03-21,2,1806,3612,North America,returned
543,4346,144,2023-02-01,3,91,273,Europe,shipped
544,425,161,2023-05-22,3,15,45,Latin America,processing
545,792,48,2024-04-30,4,51,204,Latin America,processing
546,3467,1,2023-08-21,3,50,150,Latin America,completed
547,3052,18,2024-02-14,5,176,880,Europe,completed
548,1957,157,2023-05-12,1,271,271,Asia Pacific,returned
549,3338,79,2024-01-03,3,276,828,Europe,completed
550,3978,72,2024-06-21,3,200,600,North America,completed
551,1334,95,2024-12-19,4,31,124,Latin America,completed
552,100,67,2023-06-26,5,144,720,Asia Pacific,completed
553,2224,127,2023-10-10,1,147,147,Europe,shipped
554,1986,168,2024-12-10,5,30,150,Europe,processing
555,1227,72,2024-03-17,4,200,800,Europe,returned
556,943,84,2024-06-30,1,268,268,Europe,completed
557,1030,108,2024-10-01,5,125,625,Europe,returned
558,3136,36,2024-03-02,1,68,68,Latin America,completed
559,831,16,2024-04-16,2,153,306,Latin America,shipped
560,1986,57,2023-08-17,4,242,968,Europe,completed
561,3334,12,2023-02-28,4,1988,7952,Europe,returned
562,434,163,2024-01-09,3,16,48,Europe,shipped
563,4004,144,2023-05-10,5,91,455,Asia Pacific,completed
564,2319,169,2023-03-05,1,24,24,Europe,shipped
565,1302,164,2024-03-15,3,19,57,North America,completed
566,2220,47,2024-09-21,4,204,816,North America,completed
567,2914,106,2023-01-24,3,165,495,Latin America,completed
568,3294,65,2023-06-01,5,76,380,Latin America,processing
569,747,191,2024-01-16,4,17,68,Europe,completed
570,2797,114,2024-02-02,3,205,615,Asia Pacific,completed
571,570,194,2023-01-05,2,13,26,North America,completed
572,16,107,2024-04-30,1,124,124,North America,completed
573,4328,62,2023-05-29,4,52,208,Asia Pacific,returned
574,4503,98,2023-06-11,3,193,579,Asia Pacific,completed
575,3884,181,2023-05-22,4,36,144,Europe,completed
576,228,59,2024-01-06,2,296,592,Europe,returned
577,522,184,2023-07-30,3,40,120,Asia Pacific,shipped
578,3826,138,2024-09-19,3,117,351,Latin America,completed
579,2846,163,2023-11-10,2,16,32,Europe,completed
580,3813,48,2024-07-22,1,51,51,North America,completed
581,1800,186,2023-09-29,2,15,30,Latin America,completed
582,1874,16,2023-05-20,2,153,306,Asia Pacific,returned
583,4563,161,2023-05-05,5,15,75,Europe,returned
584,4863,154,2023-11-24,1,250,250,Europe,shipped
585,2720,114,2023-08-11,4,205,820,Europe,completed
586,1674,33,2023-08-26,2,649,1298,North America,returned
587,4189,40,2023-09-08,1,1875,1875,North America,completed
588,1613,64,2024-06-20,4,59,236,Europe,returned
589,680,196,2023-11-10,4,31,124,North America,processing
590,1806,37,2024-06-22,2,921,1842,Europe,completed
591,1983,195,2023-12-22,2,40,80,Europe,completed
592,128,5,2024-02-26,1,1806,1806,North America,shipped
593,2621,155,2023-01-11,1,92,92,Latin America,shipped
594,2854,116,2023-05-07,2,209,418,Asia Pacific,completed
595,1631,112,2023-10-17,5,234,1170,Asia Pacific,shipped
596,1791,114,2023-09-27,4,205,820,Europe,completed
597,1672,182,2023-03-16,3,26,78,Latin America,completed
598,775,49,2024-04-17,1,100,100,North America,processing
599,1930,74,2024-03-09,3,244,732,North America,completed
600,2974,147,2023-04-16,4,260,1040,Europe,processing
601,4194,100,2024-09-30,1,203,203,Latin America,returned
602,2965,13,2024-02-17,3,1163,3489,Latin America,returned
603,844,133,2023-11-15,4,245,980,Asia Pacific,completed
604,1205,56,2024-01-22,3,263,789,Europe,completed
605,3637,166,2023-03-23,1,28,28,Asia Pacific,completed
606,263,38,2024-06-08,1,885,885,Asia Pacific,shipped
607,2410,51,2023-05-18,4,154,616,Europe,processing
608,1712,160,2023-06-19,2,264,528,Latin America,completed
609,1893,91,2024-01-27,1,298,298,Latin America,processing
610,638,42,2023-05-31,5,129,645,Latin America,completed
611,4153,147,2023-11-19,2,260,520,Asia Pacific,completed
612,3169,61,2024-09-24,4,209,836,North America,completed
613,402,66,2023-07-17,3,133,399,Europe,completed
614,701,176,2023-07-04,5,9,45,Asia Pacific,shipped
615,2507,98,2024-09-12,4,193,772,North America,completed
616,2603,122,2023-08-08,3,16,48,Latin America,processing
617,3711,171,2023-12-03,4,17,68,Europe,completed
618,1686,151,2024-06-13,1,163,163,Latin America,completed
619,3912,139,2023-09-14,1,91,91,Europe,completed
620,1179,75,2023-03-01,1,146,146,Latin America,processing
621,2882,189,2023-02-14,1,23,23,Europe,processing
622,2109,159,2023-10-20,1,64,64,Europe,completed
623,2427,190,2023-08-28,3,13,39,Europe,processing
624,3777,113,2023-02-06,4,223,892,North America,processing
625,1405,82,2024-05-17,2,266,532,Asia Pacific,completed
626,3185,110,2023-06-23,2,215,430,Latin America,completed
627,4656,23,2023-12-08,3,397,1191,Europe,processing
628,3144,147,2024-12-15,2,260,520,Latin America,completed
629,3538,144,2023-03-20,4,91,364,Latin America,shipped
630,1123,171,2023-10-23,2,17,34,North America,completed
631,3425,3,2023-05-16,2,1953,3906,North America,completed
632,3390,26,2024-09-07,2,1038,2076,Europe,completed
633,1707,12,2024-01-26,5,1988,9940,Asia Pacific,returned
634,2918,57,2023-09-30,3,242,726,Latin America,completed
635,2859,2,2023-08-11,1,563,563,Asia Pacific,completed
636,3678,23,2023-05-20,4,397,1588,Europe,completed
637,1557,178,2023-12-12,1,15,15,North America,shipped
638,1073,48,2023-01-25,2,51,102,Latin America,completed
639,3603,85,2024-05-17,2,152,304,Europe,completed
640,4708,184,2024-05-22,3,40,120,Europe,completed
641,2897,56,2023-12-03,4,263,1052,Asia Pacific,shipped
642,2759,43,2023-05-31,4,127,508,Asia Pacific,processing
643,1798,99,2023-08-15,2,246,492,Asia Pacific,processing
644,3569,53,2024-11-03,3,107,321,Asia Pacific,completed
645,2833,62,2024-04-25,1,52,52,Asia Pacific,returned
646,4774,10,2023-06-04,4,956,3824,Europe,completed
647,2727,142,2023-12-07,2,255,510,Asia Pacific,completed
648,1717,32,2024-01-13,5,1137,5685,Latin America,completed
649,2644,198,2024-10-22,1,30,30,Europe,completed
650,1599,67,2024-09-06,2,144,288,Latin America,completed
651,4307,91,2023-10-14,2,298,596,Latin America,processing
652,1795,164,2023-02-10,2,19,38,Latin America,completed
653,661,198,2023-08-26,4,30,120,North America,returned
654,3630,196,2024-06-11,1,31,31,Latin America,shipped
655,794,145,2023-05-31,4,133,532,Asia Pacific,completed
656,2210,181,2023-10-14,3,36,108,Latin America,shipped
657,2883,110,2023-05-29,4,215,860,Latin America,completed
658,2142,94,2023-09-04,2,258,516,Asia Pacific,completed
659,1019,196,2024-06-18,5,31,155,Asia Pacific,processing
660,4632,21,2024-10-14,2,1992,3984,North America,completed
661,4574,91,2023-02-15,3,298,894,North America,completed
662,2234,9,2024-11-18,1,1101,1101,Asia Pacific,returned
663,4956,80,2023-09-28,3,224,672,Latin America,shipped
664,4986,200,2023-03-24,5,39,195,North America,completed
665,1983,75,2023-01-01,1,146,146,Latin America,completed
666,459,106,2023-06-08,4,165,660,Latin America,returned
667,4486,34,2023-06-20,2,921,1842,North America,processing
668,3751,45,2024-08-22,4,104,416,Europe,returned
669,3878,194,2024-10-25,1,13,13,Europe,shipped
670,2250,143,2024-08-16,2,17,34,Asia Pacific,processing
671,9,122,2023-01-14,5,16,80,Europe,returned
672,331,149,2023-08-27,5,156,780,North America,completed
673,3782,177,2024-04-14,4,35,140,Asia Pacific,completed
674,3837,191,2024-01-15,4,17,68,Europe,completed
675,901,98,2023-02-05,3,193,579,Asia Pacific,returned
676,1510,98,2023-02-17,4,193,772,Europe,shipped
677,406,183,2023-06-06,4,44,176,Europe,completed
678,3291,199,2024-05-27,3,34,102,Europe,returned
679,4507,170,2023-08-14,1,34,34,North America,returned
680,185,19,2024-02-12,4,223,892,Europe,completed
681,1205,30,2023-03-10,1,961,961,Asia Pacific,returned
682,1353,110,2023-07-18,5,215,1075,North America,completed
683,2503,11,2024-04-27,2,505,1010,Europe,completed
684,3749,98,2023-09-12,5,193,965,North America,completed
685,3959,104,2023-03-07,3,281,843,Europe,completed
686,751,51,2023-08-20,5,154,770,Asia Pacific,returned
687,4478,58,2023-10-14,1,71,71,Europe,processing
688,1174,33,2024-08-11,2,649,1298,Europe,completed
689,1846,197,2023-08-12,4,15,60,North America,processing
690,2938,144,2024-12-16,3,91,273,Europe,returned
691,485,59,2023-03-22,4,296,1184,Asia Pacific,shipped
692,1583,47,2023-01-06,3,204,612,Asia Pacific,returned
693,849,197,2023-04-29,4,15,60,Asia Pacific,completed
694,4143,97,2023-04-18,2,84,168,North America,completed
695,1481,83,2024-05-24,4,290,1160,North America,completed
696,4277,187,2024-04-14,1,41,41,Asia Pacific,shipped
697,4138,170,2023-06-26,1,34,34,Latin America,completed
698,2171,181,2024-07-14,1,36,36,North America,completed
699,3883,39,2024-02-04,4,525,2100,Asia Pacific,completed
700,4252,70,2023-12-22,3,188,564,Europe,completed
701,4630,88,2023-02-16,5,245,1225,Latin America,returned
702,4635,90,2023-08-21,1,292,292,Europe,processing
703,3597,66,2024-10-01,5,133,665,Latin America,processing
704,3543,1,2023-07-02,3,50,150,Asia Pacific,completed
705,4088,115,2023-05-01,1,182,182,Europe,returned
706,213,60,2024-06-30,4,207,828,North America,completed
707,521,5,2023-07-04,1,1806,1806,Latin America,completed
708,1653,104,2024-12-27,3,281,843,Asia Pacific,completed
709,1104,37,2024-02-02,4,921,3684,North America,completed
710,3265,172,2023-06-26,1,11,11,Latin America,completed
711,4491,94,2024-02-02,2,258,516,Asia Pacific,shipped
712,1800,31,2024-02-09,5,1599,7995,Europe,completed
713,4477,38,2023-06-03,3,885,2655,Latin America,completed
714,1707,74,2024-10-27,4,244,976,North America,completed
715,2888,153,2023-05-03,2,277,554,Asia Pacific,completed
716,1093,86,2024-09-01,5,170,850,Latin America,completed
717,4469,70,2023-10-22,5,188,940,Europe,completed
718,633,35,2024-12-15,2,172,344,North America,processing
719,2832,63,2023-11-02,2,170,340,North America,completed
720,2923,83,2024-10-20,3,290,870,Asia Pacific,completed
721,1363,9,2024-09-17,3,1101,3303,Latin America,completed
722,3282,115,2024-05-19,5,182,910,Asia Pacific,completed
723,670,14,2024-03-13,2,721,1442,Europe,completed
724,4426,163,2023-07-30,2,16,32,Asia Pacific,completed
725,1354,172,2023-12-08,4,11,44,Asia Pacific,completed
726,3181,4,2023-08-01,2,551,1102,Europe,completed
727,1438,6,2023-10-07,3,532,1596,Europe,completed
728,2615,47,2023-04-02,4,204,816,North America,processing
729,43,3,2024-01-04,5,1953,9765,Asia Pacific,completed
730,153,141,2024-07-11,2,50,100,North America,processing
731,1326,46,2023-12-09,5,96,480,Latin America,completed
732,4476,87,2024-05-05,2,192,384,North America,processing
733,1270,11,2024-11-13,3,505,1515,Latin America,completed
734,3710,168,2024-04-10,3,30,90,Europe,completed
735,380,180,2024-10-17,4,15,60,Latin America,completed
736,3106,181,2023-03-07,4,36,144,Asia Pacific,completed
737,865,74,2023-07-28,1,244,244,Asia Pacific,completed
738,4939,92,2023-03-07,4,102,408,Europe,completed
739,2885,44,2023-12-01,5,111,555,Europe,completed
740,298,188,2024-05-03,3,34,102,North America,completed
741,3030,159,2023-12-30,3,64,192,Europe,returned
742,2812,107,2024-05-10,5,124,620,Latin America,completed
743,2695,162,2024-06-28,1,22,22,North America,completed
744,3383,188,2024-09-09,2,34,68,Europe,completed
745,1888,188,2024-03-22,3,34,102,Latin America,completed
746,457,15,2024-10-24,1,736,736,Latin America,completed
747,1532,107,2023-06-08,3,124,372,North America,completed
748,3439,65,2024-09-12,3,76,228,North America,returned
749,3593,114,2023-02-11,5,205,1025,North America,completed
750,4963,91,2024-08-22,3,298,894,Asia Pacific,completed
751,2006,115,2024-02-17,5,182,910,Europe,completed
752,1785,59,2023-09-28,1,296,296,Latin America,processing
753,492,72,2024-01-25,4,200,800,North America,completed
754,2051,85,2024-01-04,2,152,304,Europe,shipped
755,1092,23,2023-05-12,3,397,1191,Latin America,completed
756,4900,3,2023-02-27,4,1953,7812,Europe,processing
757,3529,105,2023-02-28,5,90,450,Latin America,shipped
758,2464,38,2024-11-06,1,885,885,Latin America,completed
759,2579,108,2024-11-29,2,125,250,Asia Pacific,completed
760,4955,17,2024-02-01,4,935,3740,North America,processing
761,2361,177,2023-09-29,1,35,35,Asia Pacific,completed
762,1123,59,2023-12-22,4,296,1184,Asia Pacific,completed
763,1308,95,2023-09-03,2,31,62,Latin America,completed
764,3424,154,2023-09-05,1,250,250,Europe,completed
765,1909,101,2023-03-12,4,84,336,Asia Pacific,completed
766,615,120,2024-04-28,4,140,560,Latin America,returned
767,3791,17,2024-09-14,4,935,3740,Latin America,completed
768,4360,104,2024-10-17,4,281,1124,Asia Pacific,completed
769,4495,78,2024-07-02,4,123,492,Europe,processing
770,449,152,2023-10-07,5,34,170,North America,completed
771,109,33,2024-10-24,4,649,2596,Latin America,processing
772,1975,70,2023-08-24,4,188,752,Latin America,completed
773,2686,200,2024-10-04,5,39,195,North America,completed
774,881,6,2023-01-17,4,532,2128,Europe,returned
775,4935,12,2023-03-04,3,1988,5964,Europe,completed
776,1014,30,2024-10-29,2,961,1922,North America,completed
777,4575,15,2023-08-10,3,736,2208,Latin America,completed
778,1308,134,2023-10-09,5,33,165,Europe,completed
779,3709,11,2024-09-12,5,505,2525,Asia Pacific,processing
780,884,1,2024-12-27,3,50,150,North America,returned
781,3412,45,2023-02-04,5,104,520,North America,completed
782,2728,79,2023-08-07,5,276,1380,Latin America,shipped
783,1021,109,2024-05-21,4,210,840,Asia Pacific,completed
784,2600,56,2023-06-06,2,263,526,Europe,processing
785,2705,132,2023-01-21,2,91,182,Europe,shipped
786,2269,156,2024-08-14,5,294,1470,North America,processing
787,3746,58,2024-05-23,2,71,142,Asia Pacific,completed
788,2753,163,2023-07-09,5,16,80,Latin America,completed
789,3703,141,2023-09-05,4,50,200,Asia Pacific,returned
790,435,169,2023-10-20,5,24,120,Asia Pacific,completed
791,2749,25,2024-01-31,5,1293,6465,Asia Pacific,shipped
792,3020,132,2024-03-27,2,91,182,North America,completed
793,992,197,2024-02-05,2,15,30,Latin America,completed
794,1133,130,2023-08-03,3,116,348,North America,completed
795,1615,149,2024-01-22,3,156,468,Europe,completed
796,1972,63,2023-02-18,2,170,340,North America,completed
797,4571,181,2024-11-01,3,36,108,North America,completed
798,52,198,2024-06-16,1,30,30,Latin America,completed
799,1541,56,2024-02-06,5,263,1315,North America,completed
800,2218,165,2023-12-06,1,16,16,Latin America,processing
801,4272,151,2024-07-16,4,163,652,North America,completed
802,4539,169,2023-10-26,3,24,72,North America,processing
803,88,10,2023-07-15,2,956,1912,North America,processing
804,4263,22,2023-10-06,3,829,2487,Asia Pacific,processing
805,510,114,2023-11-09,1,205,205,North America,returned
806,2517,75,2023-01-31,2,146,292,Asia Pacific,completed
807,4163,52,2024-05-17,1,126,126,Latin America,completed
808,4866,200,2024-10-18,4,39,156,Asia Pacific,shipped
809,3609,6,2023-03-23,2,532,1064,Europe,processing
810,2164,47,2023-06-17,1,204,204,Latin America,processing
811,2062,10,2023-08-01,5,956,4780,Asia Pacific,returned
812,4988,11,2024-06-12,3,505,1515,North America,shipped
813,1918,15,2024-04-08,1,736,736,Asia Pacific,shipped
814,4032,103,2024-11-10,5,167,835,Europe,completed
815,90,160,2023-12-28,5,264,1320,Asia Pacific,shipped
816,2808,63,2023-07-04,3,170,510,North America,completed
817,2652,23,2024-09-19,1,397,397,Asia Pacific,shipped
818,758,186,2023-06-11,4,15,60,Asia Pacific,completed
819,3899,14,2024-11-13,5,721,3605,Latin America,shipped
820,881,85,2023-10-21,1,152,152,Latin America,returned
821,3997,121,2023-11-25,5,251,1255,Latin America,returned
822,769,165,2024-03-20,5,16,80,North America,completed
823,2412,95,2024-02-05,4,31,124,Asia Pacific,completed
824,2239,197,2024-10-09,4,15,60,North America,completed
